iteration,game_num,num_moves,winner,game_duration_sec,avg_mcts_time,black_win,white_win,draw,avg_policy_entropy,avg_policy_top1_prob,policy_diversity,max_policy_entropy,min_policy_entropy
1,83,42,2,33.80123233795166,0.8046117112750099,0,1,0,3.1829522,0.055238094,0.1676143,3.2188754,2.1638014
1,84,43,1,36.749147176742554,0.8545652932898943,1,0,0,3.1797988,0.053953487,0.24482971,3.2188754,1.5940454
1,85,26,2,21.41825032234192,0.8236244916915894,0,1,0,3.1142552,0.07230769,0.5230994,3.2188754,0.4987584
1,86,17,1,13.93672776222229,0.8194673482109519,1,0,0,3.1319418,0.07058824,0.3477346,3.2188754,1.7410034
1,87,25,1,20.90907597541809,0.8362822723388672,1,0,0,3.153882,0.0624,0.31840035,3.2188754,1.5940454
1,88,44,2,37.17875790596008,0.8447864164005626,0,1,0,3.190507,0.050909087,0.17775942,3.2188754,2.0261202
1,89,41,1,34.028414487838745,0.8298959673904791,1,0,0,3.1403663,0.06341463,0.49653548,3.2188754,-0.0
1,90,28,2,17.13403868675232,0.611856928893498,0,1,0,3.1660938,0.058571424,0.27425885,3.2188754,1.7410034
1,91,23,1,11.574817657470703,0.5030173529749331,1,0,0,3.0839753,0.08695652,0.43766293,3.2188754,1.5940454
1,92,44,2,36.858275175094604,0.8376654061404142,0,1,0,3.1979425,0.048181817,0.13726416,3.2188754,2.2978415
1,93,16,2,11.964894771575928,0.7477117478847504,0,1,0,3.0488682,0.0925,0.6584355,3.2188754,0.4987584
1,94,20,2,11.797453880310059,0.5894761681556702,0,1,0,3.0746427,0.08400001,0.6286958,3.2188754,0.3342211
1,95,24,2,12.243487119674683,0.5099543233712515,0,1,0,3.0986812,0.07666667,0.57642984,3.2188754,0.3342211
1,96,47,1,37.71036624908447,0.8022913628436149,1,0,0,3.200072,0.049361695,0.07845492,3.2188754,2.7888534
1,97,42,2,22.519250631332397,0.5360763470331827,0,1,0,3.1589937,0.06095238,0.3418889,3.2188754,0.98110217
1,98,19,1,7.828455448150635,0.41189605311343547,1,0,0,3.0583003,0.088421054,0.68126345,3.2188754,0.16794415
1,99,29,1,12.039519786834717,0.4151206098753831,1,0,0,3.1576867,0.06068965,0.3237773,3.2188754,1.4444189
2,0,16,2,15.273195266723633,0.9545398503541946,0,1,0,1.6031985,0.3425,0.52985626,2.3424704,-0.0
2,1,14,2,13.39948034286499,0.9569623470306396,0,1,0,1.6022959,0.33142856,0.49397537,2.4425511,0.5929533
2,2,45,1,41.21540379524231,0.9158018271128336,1,0,0,1.517811,0.4355556,0.91682625,3.2188754,-0.0
2,3,9,1,8.350163221359253,0.9276842011345757,1,0,0,1.35842,0.36888888,0.63538337,2.4425511,-0.0
2,4,44,2,39.328033447265625,0.8937105644832958,0,1,0,1.59539,0.46272734,1.2585983,3.2188754,-0.0
2,5,35,1,31.41288113594055,0.89736373765128,1,0,0,1.6504011,0.408,0.9634706,3.1079726,-0.0
2,6,9,1,8.4480881690979,0.938453753789266,1,0,0,1.3506943,0.36,0.62759626,2.4425511,-0.0
2,7,27,1,24.88573908805847,0.9215765617511891,1,0,0,1.421876,0.4933333,0.98900247,2.941617,-0.0
2,8,9,1,8.887959480285645,0.9874205589294434,1,0,0,1.435113,0.35111108,0.6856274,2.4425511,-0.0
2,9,24,2,22.072081804275513,0.9193483293056488,0,1,0,1.464271,0.41166666,0.8870924,3.2188754,-0.0
2,10,11,1,9.935381412506104,0.9030085910450328,1,0,0,1.264923,0.38545454,0.58711004,2.4425511,-0.0
2,11,9,1,8.035497188568115,0.8926608032650418,1,0,0,1.5653182,0.33777776,0.59075797,2.4425511,0.27876934
2,12,14,2,13.069663763046265,0.9333310127258301,0,1,0,1.6795644,0.3457143,0.5409436,2.4425511,0.43966988
2,13,38,2,33.775683641433716,0.8886854648590088,0,1,0,1.5724689,0.47789478,1.1919185,3.2188754,-0.0
